person1,person2,Type,evidence
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, 4efc4f22-6135-4b41-a1fa-09265c82c71e, neighbors, HCM 682
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, f0b2a797-961a-4976-a70c-78873f92ebad, neighbors, HCM 682
afbe098c-3adb-4fca-af4c-9b98681902b9, 66c5bd1b-c439-4deb-9abd-837ea976c9ef, neighbors, HCM 682
afbe098c-3adb-4fca-af4c-9b98681902b9, 4efc4f22-6135-4b41-a1fa-09265c82c71e, neighbors, HCM 682
afbe098c-3adb-4fca-af4c-9b98681902b9, f0b2a797-961a-4976-a70c-78873f92ebad, neighbors, HCM 682
66c5bd1b-c439-4deb-9abd-837ea976c9ef, 4efc4f22-6135-4b41-a1fa-09265c82c71e, neighbors, HCM 682
66c5bd1b-c439-4deb-9abd-837ea976c9ef, f0b2a797-961a-4976-a70c-78873f92ebad, neighbors, HCM 682
4efc4f22-6135-4b41-a1fa-09265c82c71e, f0b2a797-961a-4976-a70c-78873f92ebad, neighbors, HCM 682
8570b858-c189-42f5-8912-ed10349ec6e5, 5c652d1b-f740-4dac-a28d-a5188988331e, neighbors, HCM 685
8570b858-c189-42f5-8912-ed10349ec6e5, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 685
8570b858-c189-42f5-8912-ed10349ec6e5, 644c4037-fc1b-4174-b85b-c8de888e6447, neighbors, HCM 685
5c652d1b-f740-4dac-a28d-a5188988331e, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 685
5c652d1b-f740-4dac-a28d-a5188988331e, 644c4037-fc1b-4174-b85b-c8de888e6447, neighbors, HCM 685
4844b611-06cd-46b3-a11f-f68aac4ecd69, 644c4037-fc1b-4174-b85b-c8de888e6447, neighbors, HCM 685
30514833-3c05-425e-a319-b13fc253b179, f6646744-003a-4c20-ad09-d67ff38bc189, neighbors, HCM 672
30514833-3c05-425e-a319-b13fc253b179, 187737b7-9831-4938-a36c-1a3d781c1105, neighbors, HCM 672
30514833-3c05-425e-a319-b13fc253b179, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
30514833-3c05-425e-a319-b13fc253b179, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, 187737b7-9831-4938-a36c-1a3d781c1105, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
187737b7-9831-4938-a36c-1a3d781c1105, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
187737b7-9831-4938-a36c-1a3d781c1105, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
91a30f17-ff0b-4568-ad5a-e3de582f9ec7, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
bc3057d1-3762-4e34-bc7f-70d33be93538, f6646744-003a-4c20-ad09-d67ff38bc189, neighbors, HCM 672
bc3057d1-3762-4e34-bc7f-70d33be93538, 187737b7-9831-4938-a36c-1a3d781c1105, neighbors, HCM 672
bc3057d1-3762-4e34-bc7f-70d33be93538, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
bc3057d1-3762-4e34-bc7f-70d33be93538, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, 187737b7-9831-4938-a36c-1a3d781c1105, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
f6646744-003a-4c20-ad09-d67ff38bc189, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
187737b7-9831-4938-a36c-1a3d781c1105, 91a30f17-ff0b-4568-ad5a-e3de582f9ec7, neighbors, HCM 672
187737b7-9831-4938-a36c-1a3d781c1105, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
91a30f17-ff0b-4568-ad5a-e3de582f9ec7, e5ddb117-f2d8-422d-8df6-ba86d5d56d09, neighbors, HCM 672
1995e685-566d-4528-99e0-b7611967f4e7, 644c4037-fc1b-4174-b85b-c8de888e6447, neighbors, HCM 676
1995e685-566d-4528-99e0-b7611967f4e7, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 676
1995e685-566d-4528-99e0-b7611967f4e7, d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, neighbors, HCM 676
644c4037-fc1b-4174-b85b-c8de888e6447, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 676
644c4037-fc1b-4174-b85b-c8de888e6447, d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, neighbors, HCM 676
4844b611-06cd-46b3-a11f-f68aac4ecd69, d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, neighbors, HCM 676
ce2fe185-4212-40dd-9d87-78b1a90f1128, e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, neighbors, HCM 679
ce2fe185-4212-40dd-9d87-78b1a90f1128, c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, neighbors, HCM 679
ce2fe185-4212-40dd-9d87-78b1a90f1128, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, neighbors, HCM 679
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
644c4037-fc1b-4174-b85b-c8de888e6447, e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, neighbors, HCM 679
644c4037-fc1b-4174-b85b-c8de888e6447, c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, neighbors, HCM 679
644c4037-fc1b-4174-b85b-c8de888e6447, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, neighbors, HCM 679
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, d62b8739-46de-442e-8e8f-23f6bbbb4202, neighbors, HCM 679
691c45df-8dc7-4f31-8214-98af6ef48b6e, 35efab93-c23f-451f-995d-542102524e2f, neighbors, HCM 693
691c45df-8dc7-4f31-8214-98af6ef48b6e, 52ad8e52-13b9-4eab-a371-7b841224cbbe, neighbors, HCM 693
35efab93-c23f-451f-995d-542102524e2f, 52ad8e52-13b9-4eab-a371-7b841224cbbe, neighbors, HCM 693
325d2880-1e2d-457c-b49a-dcaae68dea8b, 35efab93-c23f-451f-995d-542102524e2f, neighbors, HCM 693
325d2880-1e2d-457c-b49a-dcaae68dea8b, 52ad8e52-13b9-4eab-a371-7b841224cbbe, neighbors, HCM 693
35efab93-c23f-451f-995d-542102524e2f, 52ad8e52-13b9-4eab-a371-7b841224cbbe, neighbors, HCM 693
d78e3607-1bb8-46fc-be6a-bd4f137da890, 8b89e4d8-2807-4c83-aaf1-481a8338bc80, neighbors, HCM 690
d78e3607-1bb8-46fc-be6a-bd4f137da890, 325d2880-1e2d-457c-b49a-dcaae68dea8b, neighbors, HCM 690
d78e3607-1bb8-46fc-be6a-bd4f137da890, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
d78e3607-1bb8-46fc-be6a-bd4f137da890, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
d78e3607-1bb8-46fc-be6a-bd4f137da890, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, 325d2880-1e2d-457c-b49a-dcaae68dea8b, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
691c45df-8dc7-4f31-8214-98af6ef48b6e, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
691c45df-8dc7-4f31-8214-98af6ef48b6e, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
af68d188-f0fd-4c27-9074-5b27d1482837, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, 8b89e4d8-2807-4c83-aaf1-481a8338bc80, neighbors, HCM 690
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, 325d2880-1e2d-457c-b49a-dcaae68dea8b, neighbors, HCM 690
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, 325d2880-1e2d-457c-b49a-dcaae68dea8b, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
8b89e4d8-2807-4c83-aaf1-481a8338bc80, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
325d2880-1e2d-457c-b49a-dcaae68dea8b, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
691c45df-8dc7-4f31-8214-98af6ef48b6e, af68d188-f0fd-4c27-9074-5b27d1482837, neighbors, HCM 690
691c45df-8dc7-4f31-8214-98af6ef48b6e, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
af68d188-f0fd-4c27-9074-5b27d1482837, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 690
52ad8e52-13b9-4eab-a371-7b841224cbbe, 691c45df-8dc7-4f31-8214-98af6ef48b6e, neighbors, HCM 688
52ad8e52-13b9-4eab-a371-7b841224cbbe, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 688
52ad8e52-13b9-4eab-a371-7b841224cbbe, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 688
52ad8e52-13b9-4eab-a371-7b841224cbbe, d78e3607-1bb8-46fc-be6a-bd4f137da890, neighbors, HCM 688
691c45df-8dc7-4f31-8214-98af6ef48b6e, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 688
691c45df-8dc7-4f31-8214-98af6ef48b6e, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 688
691c45df-8dc7-4f31-8214-98af6ef48b6e, d78e3607-1bb8-46fc-be6a-bd4f137da890, neighbors, HCM 688
afbe098c-3adb-4fca-af4c-9b98681902b9, bf04bdfb-c5a3-4c10-8d99-770a80739b24, neighbors, HCM 688
afbe098c-3adb-4fca-af4c-9b98681902b9, d78e3607-1bb8-46fc-be6a-bd4f137da890, neighbors, HCM 688
bf04bdfb-c5a3-4c10-8d99-770a80739b24, d78e3607-1bb8-46fc-be6a-bd4f137da890, neighbors, HCM 688
d78e3607-1bb8-46fc-be6a-bd4f137da890, 5ec0097b-31ab-4784-8160-1a0fc64598ec, neighbors, HCM 689
d78e3607-1bb8-46fc-be6a-bd4f137da890, a777243a-eb0a-4f54-be95-7e5fe325a66c, neighbors, HCM 689
5ec0097b-31ab-4784-8160-1a0fc64598ec, a777243a-eb0a-4f54-be95-7e5fe325a66c, neighbors, HCM 689
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, 5ec0097b-31ab-4784-8160-1a0fc64598ec, neighbors, HCM 689
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, a777243a-eb0a-4f54-be95-7e5fe325a66c, neighbors, HCM 689
5ec0097b-31ab-4784-8160-1a0fc64598ec, a777243a-eb0a-4f54-be95-7e5fe325a66c, neighbors, HCM 689
d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, 9373ca9f-1d0b-4e0b-bb4f-35433589030d, neighbors, HCM 687
d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, f367be1c-9ae4-4da8-879d-3da113b3a4de, neighbors, HCM 687
d6ab0dcc-a2a8-46d2-a81c-e504a1ddfc7d, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 687
9373ca9f-1d0b-4e0b-bb4f-35433589030d, f367be1c-9ae4-4da8-879d-3da113b3a4de, neighbors, HCM 687
9373ca9f-1d0b-4e0b-bb4f-35433589030d, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 687
f367be1c-9ae4-4da8-879d-3da113b3a4de, 4844b611-06cd-46b3-a11f-f68aac4ecd69, neighbors, HCM 687
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, 20f89413-09e9-485f-9035-8896f9041edf, neighbors, HCM 692
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, f873558c-b742-4946-b3d0-a16fd23b5d67, neighbors, HCM 692
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, bf3bf411-359a-4cec-8297-70c86bc125e8, neighbors, HCM 692
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, 2318b5ae-c66d-4218-ac64-909bb924f081, neighbors, HCM 692
c140c8c6-a42e-4d6e-886e-d9a64d3ebd7c, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 692
20f89413-09e9-485f-9035-8896f9041edf, f873558c-b742-4946-b3d0-a16fd23b5d67, neighbors, HCM 692
20f89413-09e9-485f-9035-8896f9041edf, bf3bf411-359a-4cec-8297-70c86bc125e8, neighbors, HCM 692
20f89413-09e9-485f-9035-8896f9041edf, 2318b5ae-c66d-4218-ac64-909bb924f081, neighbors, HCM 692
20f89413-09e9-485f-9035-8896f9041edf, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 692
f873558c-b742-4946-b3d0-a16fd23b5d67, bf3bf411-359a-4cec-8297-70c86bc125e8, neighbors, HCM 692
f873558c-b742-4946-b3d0-a16fd23b5d67, 2318b5ae-c66d-4218-ac64-909bb924f081, neighbors, HCM 692
f873558c-b742-4946-b3d0-a16fd23b5d67, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 692
bf3bf411-359a-4cec-8297-70c86bc125e8, 2318b5ae-c66d-4218-ac64-909bb924f081, neighbors, HCM 692
bf3bf411-359a-4cec-8297-70c86bc125e8, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 692
2318b5ae-c66d-4218-ac64-909bb924f081, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 692
d78e3607-1bb8-46fc-be6a-bd4f137da890, 9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, neighbors, HCM 691
d78e3607-1bb8-46fc-be6a-bd4f137da890, f3879210-83f7-42cb-aea0-db4822b4ac93, neighbors, HCM 691
d78e3607-1bb8-46fc-be6a-bd4f137da890, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 691
d78e3607-1bb8-46fc-be6a-bd4f137da890, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 691
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, f3879210-83f7-42cb-aea0-db4822b4ac93, neighbors, HCM 691
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 691
9c4ad2a8-7d00-4045-9f3f-2b4cd6e497c4, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 691
f3879210-83f7-42cb-aea0-db4822b4ac93, a9275e36-92aa-4d60-82b5-d28a8df75eaf, neighbors, HCM 691
f3879210-83f7-42cb-aea0-db4822b4ac93, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 691
a9275e36-92aa-4d60-82b5-d28a8df75eaf, afbe098c-3adb-4fca-af4c-9b98681902b9, neighbors, HCM 691
0a9c3571-65fa-4312-befe-f5c8a0ca580c, 9df924d8-232b-4641-84c2-592b47ff954f, neighbors, HCM 703
0a9c3571-65fa-4312-befe-f5c8a0ca580c, 9a7aa1b9-37b8-4f29-9c1a-90fa2404fc22, neighbors, HCM 703
9df924d8-232b-4641-84c2-592b47ff954f, 9a7aa1b9-37b8-4f29-9c1a-90fa2404fc22, neighbors, HCM 703
c271f207-cc8f-499f-be17-f8d9270903b2, f6645c6e-f7cd-42ce-b8de-77c2cde7ba40, neighbors, HCM 889
c271f207-cc8f-499f-be17-f8d9270903b2, 05e337f5-9911-4498-9b0e-af276ab1ed21, neighbors, HCM 889
c271f207-cc8f-499f-be17-f8d9270903b2, c4e27115-e739-49d9-8faf-9e42cbd4991b, neighbors, HCM 889
f6645c6e-f7cd-42ce-b8de-77c2cde7ba40, 05e337f5-9911-4498-9b0e-af276ab1ed21, neighbors, HCM 889
f6645c6e-f7cd-42ce-b8de-77c2cde7ba40, c4e27115-e739-49d9-8faf-9e42cbd4991b, neighbors, HCM 889
05e337f5-9911-4498-9b0e-af276ab1ed21, c4e27115-e739-49d9-8faf-9e42cbd4991b, neighbors, HCM 889
1eb4933c-65f8-40fc-9eb8-7a62800229b5, cf0136ef-606c-4a53-8d0c-00ac971583b2a, neighbors, HCM 1058
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 5332b9a5-70c1-475f-81e9-efc8da7f6c36, neighbors, HCM 1058
1eb4933c-65f8-40fc-9eb8-7a62800229b5, ea69457f-6f5d-4b0d-98af-2989b447843a, neighbors, HCM 1058
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 228a57e6-dc87-44bc-9161-dad5eb0da8c6, neighbors, HCM 1058
cf0136ef-606c-4a53-8d0c-00ac971583b2a, 5332b9a5-70c1-475f-81e9-efc8da7f6c36, neighbors, HCM 1058
cf0136ef-606c-4a53-8d0c-00ac971583b2a, ea69457f-6f5d-4b0d-98af-2989b447843a, neighbors, HCM 1058
cf0136ef-606c-4a53-8d0c-00ac971583b2a, 228a57e6-dc87-44bc-9161-dad5eb0da8c6, neighbors, HCM 1058
5332b9a5-70c1-475f-81e9-efc8da7f6c36, ea69457f-6f5d-4b0d-98af-2989b447843a, neighbors, HCM 1058
5332b9a5-70c1-475f-81e9-efc8da7f6c36, 228a57e6-dc87-44bc-9161-dad5eb0da8c6, neighbors, HCM 1058
ea69457f-6f5d-4b0d-98af-2989b447843a, 228a57e6-dc87-44bc-9161-dad5eb0da8c6, neighbors, HCM 1058
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 86685e33-dcc2-4947-b67b-e1476dc8b82a, neighbors, HCM 1067
588c0026-2058-44f1-92a8-4772243dd682, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 1067
5ed0a22f-aa27-4fb7-a675-0d1416718145, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 1075
5ed0a22f-aa27-4fb7-a675-0d1416718145, 14ec459f-5449-42be-a38e-ab1df2651e1b, neighbors, HCM 1075
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 14ec459f-5449-42be-a38e-ab1df2651e1b, neighbors, HCM 1075
66c07695-6373-4820-ac6e-06157870e9cf, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 1073
66c07695-6373-4820-ac6e-06157870e9cf, 1c672454-5cb2-4fd4-adac-ec0f03945d9e, neighbors, HCM 1073
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 1c672454-5cb2-4fd4-adac-ec0f03945d9e, neighbors, HCM 1073
8ee4e8ed-aa7b-4f60-ae1a-c6f40d00ea45, ae1c65f6-9268-49d4-ad06-1b5853abc3bc, neighbors, HCM 1179
8ee4e8ed-aa7b-4f60-ae1a-c6f40d00ea45, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 1179
8ee4e8ed-aa7b-4f60-ae1a-c6f40d00ea45, 366c364d-7d0c-44f4-8ab9-c84665fa16e7, neighbors, HCM 1179
ae1c65f6-9268-49d4-ad06-1b5853abc3bc, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 1179
ae1c65f6-9268-49d4-ad06-1b5853abc3bc, 366c364d-7d0c-44f4-8ab9-c84665fa16e7, neighbors, HCM 1179
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 366c364d-7d0c-44f4-8ab9-c84665fa16e7, neighbors, HCM 1179
8f1517d0-3bb4-4bc1-a4b6-69f9b6c6b66e, ecbef2e8-0dc9-414f-8cae-dd9629492ff1, neighbors, HCM 1274
8f1517d0-3bb4-4bc1-a4b6-69f9b6c6b66e, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 1274
8f1517d0-3bb4-4bc1-a4b6-69f9b6c6b66e, 384534a9-5ec3-400e-9af4-031b67080bd3, neighbors, HCM 1274
8f1517d0-3bb4-4bc1-a4b6-69f9b6c6b66e, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 1274
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 1274
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 384534a9-5ec3-400e-9af4-031b67080bd3, neighbors, HCM 1274
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 1274
0934414c-edea-4554-bf76-dc141f3d2e5c, 384534a9-5ec3-400e-9af4-031b67080bd3, neighbors, HCM 1274
0934414c-edea-4554-bf76-dc141f3d2e5c, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 1274
384534a9-5ec3-400e-9af4-031b67080bd3, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 1274
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, f3423ca0-7ddd-4363-8d2b-4426e1239a79, neighbors, HCM 1200
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, 1545b643-b1ec-4c34-b13f-11a28a97f44f, neighbors, HCM 1200
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, d476525c-50e0-4f93-b71d-5a39f5f57730, neighbors, HCM 1200
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, b788de98-a3e4-4f87-8f10-7588821098af, neighbors, HCM 1200
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, 8e9c90fa-b52c-4adb-8101-02fc0936a830, neighbors, HCM 1200
329b4345-2874-4b8e-a8f8-4fe95ee8eb02, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
f3423ca0-7ddd-4363-8d2b-4426e1239a79, 1545b643-b1ec-4c34-b13f-11a28a97f44f, neighbors, HCM 1200
f3423ca0-7ddd-4363-8d2b-4426e1239a79, d476525c-50e0-4f93-b71d-5a39f5f57730, neighbors, HCM 1200
f3423ca0-7ddd-4363-8d2b-4426e1239a79, b788de98-a3e4-4f87-8f10-7588821098af, neighbors, HCM 1200
f3423ca0-7ddd-4363-8d2b-4426e1239a79, 8e9c90fa-b52c-4adb-8101-02fc0936a830, neighbors, HCM 1200
f3423ca0-7ddd-4363-8d2b-4426e1239a79, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
1545b643-b1ec-4c34-b13f-11a28a97f44f, d476525c-50e0-4f93-b71d-5a39f5f57730, neighbors, HCM 1200
1545b643-b1ec-4c34-b13f-11a28a97f44f, b788de98-a3e4-4f87-8f10-7588821098af, neighbors, HCM 1200
1545b643-b1ec-4c34-b13f-11a28a97f44f, 8e9c90fa-b52c-4adb-8101-02fc0936a830, neighbors, HCM 1200
1545b643-b1ec-4c34-b13f-11a28a97f44f, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
d476525c-50e0-4f93-b71d-5a39f5f57730, b788de98-a3e4-4f87-8f10-7588821098af, neighbors, HCM 1200
d476525c-50e0-4f93-b71d-5a39f5f57730, 8e9c90fa-b52c-4adb-8101-02fc0936a830, neighbors, HCM 1200
d476525c-50e0-4f93-b71d-5a39f5f57730, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
b788de98-a3e4-4f87-8f10-7588821098af, 8e9c90fa-b52c-4adb-8101-02fc0936a830, neighbors, HCM 1200
b788de98-a3e4-4f87-8f10-7588821098af, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
8e9c90fa-b52c-4adb-8101-02fc0936a830, 331404fb-1ed0-45ec-8919-4ce220fbdf5d, neighbors, HCM 1200
030e3a4c-8eff-4824-8790-1d3cb9eb5ecf, 8331f75d-491b-424a-bfdf-a9d0b1a7bd74, neighbors, HCM 1260
030e3a4c-8eff-4824-8790-1d3cb9eb5ecf, 283e2592-10d7-465b-bf0a-357dc18318dc, neighbors, HCM 1260
8331f75d-491b-424a-bfdf-a9d0b1a7bd74, 283e2592-10d7-465b-bf0a-357dc18318dc, neighbors, HCM 1260
901abf89-c34c-4d95-9e95-91522ce6ae63, 8331f75d-491b-424a-bfdf-a9d0b1a7bd74, neighbors, HCM 1260
901abf89-c34c-4d95-9e95-91522ce6ae63, 283e2592-10d7-465b-bf0a-357dc18318dc, neighbors, HCM 1260
8331f75d-491b-424a-bfdf-a9d0b1a7bd74, 283e2592-10d7-465b-bf0a-357dc18318dc, neighbors, HCM 1260
72dec356-9150-4f36-9aab-4d542d56f1c6, 41f23a70-450d-4255-a531-d18be6d660a1, neighbors, HCM 1246
72dec356-9150-4f36-9aab-4d542d56f1c6, 3917d817-1e12-4c49-9ae6-52d451bba954, neighbors, HCM 1246
72dec356-9150-4f36-9aab-4d542d56f1c6, 0199f904-0f2c-451e-9339-7fb5a3726537, neighbors, HCM 1246
41f23a70-450d-4255-a531-d18be6d660a1, 3917d817-1e12-4c49-9ae6-52d451bba954, neighbors, HCM 1246
41f23a70-450d-4255-a531-d18be6d660a1, 0199f904-0f2c-451e-9339-7fb5a3726537, neighbors, HCM 1246
3917d817-1e12-4c49-9ae6-52d451bba954, 0199f904-0f2c-451e-9339-7fb5a3726537, neighbors, HCM 1246
