relationship_id,document_id,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
8397,2511,ad9abc27-65c4-44e6-9540-471a9d592420,0,"Walter de la Bache, perpetual vicar in the church of Hereford",,Principal,,1
8398,2512,ad9abc27-65c4-44e6-9540-471a9d592420,0,Walter de la Bache,,Principal,,1
8399,2699,44bfe781-d751-43a4-8808-d39632e750e9,0,his parents,,,,1
8400,2512,44bfe781-d751-43a4-8808-d39632e750e9,0,his parents,Collective,,,1
8412,2487,bed5111d-3137-4147-ab13-4edc38428785,1,Walter de le Barre,,,,1
8418,2855,c450c3cb-ced8-4293-b66a-407606c34e20,0,"Walter, brother",,Witness,,1
8437,2855,82e6f48e-c7de-4c65-850f-155f8cf913c8,0,"Walter de Leoministr', clerk",,Scribe|Witness,,2
8438,2491,82e6f48e-c7de-4c65-850f-155f8cf913c8,0,"Walter de Leom', clerk",,Scribe|Witness,,2
8439,2858,82e6f48e-c7de-4c65-850f-155f8cf913c8,0,"Walter de Leoministr', clerk",,Scribe|Witness,,2
8446,3097,68013309-6fcf-43f4-8d25-57e1b7f1cc57,0,"Walter de Lugwardyn, clerk, skilled in Lev",,Witness,,1
8475,3446,01ee2534-bb41-4e48-9c7c-431214a20654,0,Walterus de Paris,,Principal,,1
8476,2548,01ee2534-bb41-4e48-9c7c-431214a20654,0,Walter de Parys,,,,1
8479,2319,07fc174a-e4c4-460f-ad23-876557cae261,0,"Walterum de Penebrugge, rectorem ecclesie de Biforde",,Principal,,1
8480,3446,07fc174a-e4c4-460f-ad23-876557cae261,0,"Walteri de Penebrugge, rectoris ecclesie de Monytone",,Witness,,1
8498,2979,4ba07206-4c10-45ac-b07b-7c4def69466d,0,"Walterus de Suitone [Walter de Suttone priest],",,,,1
8507,2979,7bf57a56-9b36-480c-aeab-370fc7c76754,0,"Walterus de Tibretone [Walter de Tyberton priest],",,,,1
8520,2979,1d707531-7aa9-435b-9424-921413e640b5,0,"Walterus de Willeye [Walter de Willeye deacon or subdeacon],",,,,1
8536,3433,dc29a069-caef-4f09-a589-a1f9d3485190,0,"Walter Guthe, of Sutton [Herefords.]",,Principal,,1
8565,2728,829033b1-742d-497d-995f-aa5b1ff65e6c,0,Walter le Baker.,,Principal,,1
8651,2880,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,"‘alter, archbishop of Canterbury,",,Principal,,1
8652,2958,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,"W., Dei gracia Cantuariensi Archiepiscopo",,Principal,,1
8653,2307,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,"Walterus, etc.",,Principal,,1
8654,2980,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,,,,,1
8655,3151,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,"Walteri, Dei gracia Archiepiscopi Cantuariensis",,,,1
8656,2881,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,,,,,1
8657,2919,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,archbishop of Canterbur,Office,,,1
8658,2882,b0dcb5c7-9c6b-4c4b-83d8-3ce4f6943f4a,0,archbishop of Canterbury,Office,Principal,,1
8670,3416,d31c2c71-f4ce-4e43-8bdd-ae7e9444c9d6,0,Walter Stapleton Bp of Exeter/Royal Treasurer,,,,1
8671,2954,d31c2c71-f4ce-4e43-8bdd-ae7e9444c9d6,0,Walterus Exon episcopus,,Principal,,1
8672,2949,d31c2c71-f4ce-4e43-8bdd-ae7e9444c9d6,0,"Walter bishop of Exeter, going with the king's son, Edward, earl of Chester",,Principal,,1
8701,2468,f435b7cf-5245-4044-8670-1c7e811e92d8,0,"Walter Thorgrim, then bailiff of the Lord Bishop of Hereford",,Witness,,1
8735,3446,9bab7ffb-e13d-4d5b-96a3-bd3fa1cba3d5,0,Willelmus Aurifaber,,Principal,,1
8736,3433,838b100c-27a1-455e-8de2-a9f570f4f168,0,William Ayeryth,,Principal,,1
8756,3436,46ae9ebd-5392-4730-adef-8d3a26a4027a,0,"William Bleyt, of Kilcott {Kyllecote}, Glos",,Principal,,1
8757,3438,46ae9ebd-5392-4730-adef-8d3a26a4027a,0,William Blyth of Newent [Glos],,Principal,,1
8758,3439,46ae9ebd-5392-4730-adef-8d3a26a4027a,0,William Blyth of Newent [Glos.],,Principal,,1
8769,2721,9c6d0a07-25dc-4506-a981-c37577b831ea,0,William Bordoun,,Principal|Scribe|Witness,,3
8770,3096,9c6d0a07-25dc-4506-a981-c37577b831ea,0,"Willism Bourdon', clerk of the diocese of Canterbury, notary public",,Scribe|Witness,,2
8801,2308,29f3a37b-ca40-4094-b782-7e053d8fb90a,0,"William de Adelynton, official of the archdeacon of Gloucester",,Principal,,1
8827,2949,4db979f8-5671-4bef-8d46-9c18331556ae,0,William de Bello Campo,,Principal,,1
8837,2979,560e0602-7dc9-4a95-9b7a-6c389c71f895,0,"Willelmus de Balkemare [William de Blakemere deacon or subdeacon],",,,,1
8840,2326,7c0993e9-db36-40ee-b319-dbcc686c4fa8,0,"William de Boleye, rector of Mordiford",,Principal,,1
8841,2337,9228f984-279b-4ce5-9e92-c3640b444300,0,"W[illiam] de Bosco, rector of T[wyning]",,,,1
8844,2949,822a8ab0-9e09-4569-93a4-50e007c01d07,0,William de Braydeshale,,Principal,,1
8853,2451,652696b0-9630-416a-81e6-c7e0e206bf71,0,"William de Broyntone, chaplain,",,Principal,,1
8854,3312,652696b0-9630-416a-81e6-c7e0e206bf71,0,"William called de Breyntone, vicar of the church of Ledebur'",,Principal,,1
8855,2766,652696b0-9630-416a-81e6-c7e0e206bf71,0,William his brother,,Principal,,1
8856,2246,652696b0-9630-416a-81e6-c7e0e206bf71,0,"William, his brother",,Principal,,1
8857,2463,652696b0-9630-416a-81e6-c7e0e206bf71,0,William his brother,,Principal,,1
8858,2249,652696b0-9630-416a-81e6-c7e0e206bf71,0,"William de Breynton', the vicar of the church of Ledebury",,Principal,,1
8859,2964,652696b0-9630-416a-81e6-c7e0e206bf71,0,William de Breinton,,Principal,,1
8860,3112,652696b0-9630-416a-81e6-c7e0e206bf71,0,"william de Breynton', rector of the church of Mordiford",,Principal,,1
8861,2974,652696b0-9630-416a-81e6-c7e0e206bf71,0,William de Breynton,,Principal,,1
8862,2976,652696b0-9630-416a-81e6-c7e0e206bf71,0,William de Breynton,,Principal,,1
8863,2681,652696b0-9630-416a-81e6-c7e0e206bf71,0,William de Breynton,,Principal,,1
8864,3112,fdfe45b3-ec35-49db-9a8d-3024f0e0c98e,0,"their parents and benefactors,",Collective,,,1
8865,2974,fdfe45b3-ec35-49db-9a8d-3024f0e0c98e,0,,Collective,Principal,,1
8866,2976,fdfe45b3-ec35-49db-9a8d-3024f0e0c98e,0,,Collective,Principal,,1
8876,2858,3c54d697-6b10-4a51-b1f1-5100b6ae2bde,0,William de Brompton’,,,,1
8878,2954,d1bf8427-e0ec-407a-a9a5-11af76a66719,0,Willielmus de Brouneleye,,Principal,,1
8879,2949,d1bf8427-e0ec-407a-a9a5-11af76a66719,0,William de Brouneley.,,Principal,,1
8891,3438,25a5e436-cacb-4c2f-a072-1d692e709780,0,William de Caple,,Principal,,1
8895,2739,c8e34cfa-d383-448f-8f7e-3d42fa6b9a53,0,William [de Cheriton],,Witness,,1
8896,2308,c8e34cfa-d383-448f-8f7e-3d42fa6b9a53,0,abbots and chapters of Evesham,Collective,Principal,,1
8902,3139,15c28993-4488-4640-84dd-89898bf46852,0,"William de Cyrecestre, goldsmith, of Hereford",,Principal,,1
8903,2483,15c28993-4488-4640-84dd-89898bf46852,0,William de Cirecestr',,Scribe|Witness,,2
8909,2699,844b802b-074f-4a23-b03e-46a38ecba4b9,0,will! am de Clehungre,,,,1
8918,2953,4550800f-d5ad-46e5-a4c8-77200a79db0a,0,"William de Culpho, parson of the church of Acle",Parent,Principal,,1
8935,2334,ec7e6099-683c-490c-9381-441c31777d17,0,William de Frome,,Principal,,1
8950,2954,5b2c9c32-ad50-4d0a-9cf2-3bb610bc9fb5,0,Willielmus de Hemstede,,Principal,,1
8951,2949,5b2c9c32-ad50-4d0a-9cf2-3bb610bc9fb5,0,William de Hemstede,,Principal,,1
8975,2568,837784ef-347a-4ab2-b655-a8c99cdffdd5,0,William de Herlaston,,Principal,,1
8976,3015,837784ef-347a-4ab2-b655-a8c99cdffdd5,1,William Herleston,,,,1
8978,2739,9a02e05f-cf09-4fec-8440-eb49eb040820,0,William [de Herwynton],,Witness,,1
8979,2308,9a02e05f-cf09-4fec-8440-eb49eb040820,0,Pershore,Collective,Principal,,1
8980,2961,9a02e05f-cf09-4fec-8440-eb49eb040820,0,William de Herwynton,,Principal,,1
8981,2716,9a02e05f-cf09-4fec-8440-eb49eb040820,0,"William de H[er]wynton, D.C.L. of the diocese of Worcester",,Principal,,1
8998,3417,a4fd12e7-9339-475b-aa71-f1b2c6b2b369,1,Willelmo de Kyngescote quondam canonico Herefordens,,,,1
9041,3433,4a335312-9c87-4fb5-bccf-f43aa18faa3c,0,"William Hened, of the Fold {de la Falde}, of Herefords",,Principal,,1
9060,3096,48fb9f5f-b7a5-468e-b73d-de8add1e4cba,0,William de la Mersche.,,Witness,,1
9061,2740,48fb9f5f-b7a5-468e-b73d-de8add1e4cba,0,William de Mere,,Principal,,1
9066,2855,ddd9bff9-a840-4e01-85f3-55a397cc4f44,0,"William de la Were,",,Witness,,1
9084,2954,13b43557-20da-46c6-a32f-ce2c7df1050c,0,Willielmus de London,,Principal,,1
9085,2949,13b43557-20da-46c6-a32f-ce2c7df1050c,0,William de London,,Principal,,1
9087,2949,f637b91f-9c5f-4965-9561-0606d620d8ef,0,William de Longeleye,,Principal,,1
9088,2323,d5d83373-91c1-437e-ad0a-9d9ba029f09e,0,"William de Lowe, rival claimants to the church of Kington",,Principal,,1
9091,2979,dde72776-9df8-4ec9-825f-1209b1c2b78f,0,"Dom. Willelmus de Luda [William de Luda] [cf HRS p.141 (1287), papal delegate & “deacon of St Martin Magna, London”",,,,1
9101,2946,502e7d44-26e2-462e-956b-fd0c459f4a3b,0,Willelmum de Melton,,Principal,,1
9106,3348,49984c8c-faec-435d-bde6-dce926598eaa,0,William de Molendino de Bosebur',,Principal,,1
9141,2954,9f10e9cb-66b2-4498-b76c-f84ddfd7c28e,0,Willelmus de Percy,,Principal,,1
9142,2949,9f10e9cb-66b2-4498-b76c-f84ddfd7c28e,0,William de Percy,,Principal,,1
9198,2979,7f8f5f5d-7c05-4807-ba7a-5cfbc290b448,0,M. Johannes de sancto Johanne [John (?William?) de St John canon],,,,1
9199,2720,d6a3c4b9-d5ca-485d-9f32-aac76d255140,0,"William de Paultone, recotor of Bramdene, Winch",,Principal,,1
9200,2719,d6a3c4b9-d5ca-485d-9f32-aac76d255140,0,William de Saultone,,,,1
9201,2724,d6a3c4b9-d5ca-485d-9f32-aac76d255140,0,William de Saultone,,,,1
9216,3028,2147d550-9da7-4c78-9800-42431bfd7683,0,William de Shyrebourn as abbot of Winchcombe,,Principal,,1
9218,2714,52446a06-aef2-49bd-a03c-faeccd2f5126,0,Wm. de Sheyntone,,Principal,,1
9219,2548,52446a06-aef2-49bd-a03c-faeccd2f5126,0,"William de Scheynton’, archdeacon",,Witness,,1
9220,3097,52446a06-aef2-49bd-a03c-faeccd2f5126,0,"william de Sheynton', archdeacon",,Witness,,1
9221,3099,52446a06-aef2-49bd-a03c-faeccd2f5126,0,"William de Sheynton’, archdeacon",,Witness,,1
9235,2732,470a1163-eec6-4865-ac33-abfa16ee8aed,0,"William de Staunton, priest,",,Principal,,1
9236,2733,470a1163-eec6-4865-ac33-abfa16ee8aed,0,William de Staunton,,Principal,,1
9244,3130,cd676fcd-6dcc-42ac-b158-0f9a601a072f,0,"Willelmo de Strettone, Rectori ecclesie de Rethir, custodiam seu administracionem spiritualitatis ejusdem archidiaconatus vacantis",,Principal,,1
9245,2855,cd676fcd-6dcc-42ac-b158-0f9a601a072f,0,Willian de Stretton,,Witness,,1
9246,2491,cd676fcd-6dcc-42ac-b158-0f9a601a072f,0,"William de Stretton’,",,Witness,,1
9248,3354,051646eb-b864-4682-93bc-fcb794cec873,0,"William de Suanton', rector of the church of Cherring'",,Principal,,1
9257,2326,d5b89c64-1d14-4841-b1c7-63db969d7a5a,0,"Willelmo de Thynghulle, nostro in ofíicialis nostri absencia commissario generali,",,Principal,,1
9264,2949,e9d57c2c-4594-49a5-a0dc-881039192eb3,0,"William de Usflet, parson of the church of Newenton",Parent,Principal,,1
9267,2741,5eedc0da-dccd-4cc5-8bee-de1120d0711f,0,William de Warmynton,,Principal,,1
9283,2836,acf09ec2-b413-4f72-8153-fb8688ee8077,0,"William de Welynton’,",,Witness,,1
9284,2837,acf09ec2-b413-4f72-8153-fb8688ee8077,0,"William de Welynton',",,Witness,,1
9306,2746,01dfcbcf-1e60-4267-887d-fa33a4a23290,0,"Willelmo de Wyk, penitenciario",,Witness,,1
9307,2699,01dfcbcf-1e60-4267-887d-fa33a4a23290,0,"William de Wyk', penitentiary",,,,1
9308,2512,01dfcbcf-1e60-4267-887d-fa33a4a23290,0,"William de Wyk', penitentiary",,Witness,,1
9309,3097,01dfcbcf-1e60-4267-887d-fa33a4a23290,0,"William de Wyk’, p earner?",,Witness,,1
9310,3099,01dfcbcf-1e60-4267-887d-fa33a4a23290,0,"William de Wyke, penitentiary",,Witness,,1
9328,2950,efc9018f-9bc4-49b6-8aed-7fefb1a1f271,0,"William de Edyngdon, clerk,",,,,1
9329,2294,efc9018f-9bc4-49b6-8aed-7fefb1a1f271,0,"William, bishop of Winchester",,Principal,,1
9330,2303,efc9018f-9bc4-49b6-8aed-7fefb1a1f271,0,"William, bishop of Winchester",,Principal,,1
9345,2681,15edca38-50fe-4654-af9a-050bfd1836b7,0,William Farelee,,Principal,,1
9357,2725,80251162-1934-423e-9e05-adf9ae9cd18c,0,William Gamel,,Principal,,1
9377,3431,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9378,3432,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9379,3433,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave;,,Witness,,1
9380,3434,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9381,3435,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave;,,Witness,,1
9382,3436,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9383,3437,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9384,2836,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Godknave,,,,1
9385,3438,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9386,3439,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9387,3446,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,Willelmus Godknave,,Principal,,1
9388,3440,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,William Goodknave,,Witness,,1
9389,2541,2ac2c7cc-3520-4513-8621-35dabf608dd6,0,william Godknave,,Witness,,1
9406,2837,b58b2749-de50-45c6-891e-956710e65ab3,0,William Hamelyn,,Witness,,1
9412,2730,1f1ea7db-1e93-465b-9ebd-a8aea913117f,0,wm. Hathewy,,Principal,,1
9437,2448,3a74b1b9-671c-4856-ac92-459b33103cc7,0,“illiam Ithenhale,,Witness,,1
9454,3312,55d1fdc7-cadf-4633-a7d3-6e63c7e8747c,0,William Knoyl,,,,1
9475,2699,dcfc1414-26de-4230-9217-5882ce887747,0,William le Brut,,,,1
9476,2512,dcfc1414-26de-4230-9217-5882ce887747,0,William le Brut,,Witness,,1
9485,2953,b1d6bc90-f422-4ae4-8aec-25f5cb6aa18d,0,William de Masyngton his attorneys in England,,Principal,,1
9502,2441,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William Seym,,Scribe|Witness,,2
9503,2836,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William le Comsere,,Witness,,1
9504,2837,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William le Coruiser,,Scribe|Witness,,2
9505,2839,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William Le Coruiser,,,,1
9506,2473,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William the cobbler (dicto sutore),,Witness,,1
9507,2359,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William the cobbler (dicto sutore),,,,1
9508,2477,bf95ec83-8308-4464-893b-acf9ca5c9055,0,William called the corviser,,Scribe|Witness,,2
9509,2839,71bd3f31-d32d-4101-9c25-4db9518ba97f,0,"William son of William Le Coruiser,",Parent,Witness,,1
9531,2950,cbc13210-b099-4cb8-9bde-6e9400da0f0a,0,William le Keu of Stradebrok.,,,,1
9550,3332,686a450e-51d4-4f44-8495-b760d98c017b,1,"William le Rous,",,,,1
9562,2699,e03c025e-33f7-469f-9ad5-3de1c97f2349,0,William le Stede,,,,1
9563,2512,e03c025e-33f7-469f-9ad5-3de1c97f2349,0,William le Stede,,Witness,,1
9578,2451,abfd28f6-1dcf-4c32-820b-1e4e455c0aa5,0,William Lethenard',,Witness,,1
9579,2473,abfd28f6-1dcf-4c32-820b-1e4e455c0aa5,0,William Lethenard,,Witness,,1
9580,2359,abfd28f6-1dcf-4c32-820b-1e4e455c0aa5,0,William Lethenard,,,,1
9585,2681,daecd27f-9279-4e00-a1a4-000577ec4688,0,"William Luci, knights",,Principal,,1
9604,3097,04f5fb8a-6a70-4321-bd06-b025dc00b91c,0,"widlien Mom, vicar of the parish chureh of Norton the diocese of Hereford",,Principal,,1
9619,3345,b62a6788-4d23-4a99-93b7-645edca997e5,0,William Perceval,,Principal,,1
9632,3112,ec772df0-1744-471b-b276-ddbe89baf139,0,"williem, prior of Wormesleye, ané the convent of the some",Collective,Principal,,1
9651,3125,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,Willelmum Rossel de Fowehope,,Principal,,1
9652,2739,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"William de Fowehope, canon of Hereford",,Principal,,1
9653,2746,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"Willelmo de Fownehope, canonicis ecclesie Herefordensis",,Witness,,1
9654,2699,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,William de Fowehope,,,,1
9655,2512,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,William de Fowehope,,Witness,,1
9656,2963,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"William Fownhope, Canon of Hereford",,Principal,,1
9657,3097,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"Williem de Fowehop',",,Witness,,1
9658,3099,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"William de Fowehop’,",,Witness,,1
9659,2873,d4492a5c-86af-4b69-b09a-c8ab2eab458f,0,"William de Fowehope,",,Witness,,1
9668,3344,474e823c-a32b-4eab-9e88-06d06fa37cdc,0,"William and Ralph, the two servants (garciones) of Nicholas",Collective,Principal,,1
9678,2979,a3032385-ac0a-4c1c-95a9-4c982ef87b4e,0,"Willelmus Storly [William Storly priest],",,,,1
9785,2441,0934414c-edea-4554-bf76-dc141f3d2e5c,0,"William de Fostone, chaplain",,Principal,,1
9786,2979,0934414c-edea-4554-bf76-dc141f3d2e5c,0,"Willelmus dictus Juvenis [William the Young chaplain],",,,,1
9787,2296,0934414c-edea-4554-bf76-dc141f3d2e5c,0,Wiliiam Le Ioeuene,,,,1
9813,2979,6c1b8ad5-6c9c-4c18-8200-be3c049fc59b,0,"Willelmus Vallet [William Valet priest],",,,,1
9819,3325,891ef0b9-f0fd-4c7d-8c62-ee643f856087,1,"William Vynt, formerly citizen of Hereford",,,,1
9823,2681,be142e39-bad6-4448-a291-9439a176265f,0,William Whyte,,Principal,,1
9833,2739,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,"Wolstan [de Bransford], the prior of Worcester",,Principal,,1
9834,2320,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,prior of Worcester [Wolstan de Bransford],,Principal,,1
9835,3047,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,2,Office,Principal,,1
9836,3028,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,300,Office,Principal,,1
9837,2330,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,the diocesan,Office,,,1
9838,3128,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,bishop,Office,Principal,,1
9839,2722,f88c6608-fa7c-4eea-a09a-6a860475d6a4,0,Wolstan de Bransford,,,,1
9841,3362,3971ea92-ce02-4dba-8996-50f3e48325a8,0,Wymark' his wife,,Principal,,1
9847,2729,de596ac5-52cf-4895-baab-c618a0cef7df,0,Yewatr de Kinnersley.,,Principal,,1
