"source","relation","target","source_id","source_tags","target_id","target_tags"
"chaplain of the altar of the Blessed Mary in the cathedral church of Hereford","Job","John Helle","ff29280c-02d0-4f09-9912-f32ea667683b","Job","5e339172-dcde-41a9-8a27-7253eb9fd7ef",""
"clerk","Job","Roger de Broyntone","0ef4ed45-d7cf-465f-bf33-0e2e7ee9b9a6","Job","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present"
"chaplain","job","William de Broyntone,","ad991cb4-8f7a-41bd-808d-a2a67f06b646","Job","96eb5893-eba0-4001-a8bd-03cc8685ada3","Principal"
"clerk","job","John le Bole","12271afd-6295-49d6-9622-33e97942382e","job","b6a963a0-30ad-4264-91ac-79d3cbf58996","Witness|Scribe"
"Shipward","job","Hugh le Shipward","09cb8262-aaed-4ebf-8712-a9e83d9eb547","Job","e805a2fb-c65c-4dcc-9588-f9646ad7200c","Witness"
"le Shipward","Job","Hugh le Shipward","70f801a7-455e-46de-bbc9-5be8100cf395","Nominative","8518da7e-e34b-4a8b-856a-e173e7af02f9","Witness"
"le Bole","Job","John le Bole","c12d3362-a997-4afc-b10b-80587256933c","Job","202c6862-3c68-45e4-90cd-5bfbfb339ddf","Witness|Scribe"
"Roger de Breyntone","Neighbors","the dean and chapter of Hereford","670a3359-76e2-4793-8779-8f18bccf8827","Principal|Present","8efb05a3-196d-497d-aaa3-41cfe47babcf","Collective|Office"
"Roger de Breyntone","Neighbors","John Helle","670a3359-76e2-4793-8779-8f18bccf8827","Principal|Present","5e339172-dcde-41a9-8a27-7253eb9fd7ef",""
"Roger de Breyntone","Neighbors","the bishop of Hereford","670a3359-76e2-4793-8779-8f18bccf8827","Principal|Present","d89cae39-9ec4-4ecd-9c79-4c6b3513324b","Office"
"Roger de Broyntone","Neighbors","chaplain of the altar of St. Mar","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","e567b600-0faa-425d-a8ab-2dd664fdd10b","Office"
"Roger de Broyntone","Neighbors","John de la Berne","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","32e64675-0ba4-472b-9e90-fcd6ecf5e299",""
"Roger de Broyntone","Neighbors","dean and chapter of Hereford","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","a0f34c69-b679-414d-baf9-a13ac2849e10","Collective"
"Roger de Broyntone","Neighbors","lord bishop of Hereford","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","023822ee-3591-4ad0-a377-fe11af8818ed","Office"
"Roger de Broyntone","Neighbors","Adam de la Pounde","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","3e8ee16c-f8a0-4002-8563-02154230d786",""
"Roger de Broyntone","Neighbors","John Wyty","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","5e7f2199-780e-4927-a421-54ff7c7a6ca6",""
"Roger de Broyntone","Neighbors","John le Schipward","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","3db20ec6-8331-44e3-a492-92f563dfe36b",""
"Roger de Broyntone","Neighbors","Emma le Norreys","7e006070-141b-403b-87c1-9051ccbc688a","Principal|Present","b46b9974-739b-48e1-af15-96a0fa107b85",""
