UUID	Document Number	QUOTE_TRANSCRIPTION	TYPE	Named by	Role	JOB	TAGS	COMMENTS
2ed89724-049c-4608-9a97-14126abfe415	HCM 1438	canon in the church of Hereford	PERSON	Office	Other		Office	
cc7b89b0-a14c-4be6-ae4b-5a2b290697d2	HCM 1438	Robert de Glouc	PERSON		Principal	chancellor of the church of Hereford	Principal	
d154a563-a3e1-4928-8f84-f123a9a95ea2	HCM 1438	chancellor of the church of Hereford	PERSON	Office	Other		Office	
3a998812-acc2-4f26-891d-5a7f2aba7290	HCM 1438	William de Caple	PERSON		Other	canon		
5e11b759-ee8a-418e-8506-3b77c382316c	HCM 1438	canon	PERSON	Office	Other		Office	
1c7044e8-6760-4b4a-b215-533179395f92	HCM 1438	Hugh de Breusa	PERSON		Other	penitentiary of the same church		
bf2e3544-185b-43b5-bcc6-2ce9de3506a6	HCM 1438	penitentiary of the same church	PERSON	Office	Other		Office	
1c502355-9c34-4876-b786-c64e1ca7f1c3	HCM 1438	chapter of Hereford	PERSON	Office	Other		Collective|Office	
33985e0a-b0d6-427d-9611-245d9afdcd04	HCM 1438	Thomas de Cantilupo	PERSON		Other	bishop of Hereford	Dead	
512aef1f-e8aa-4d23-95bf-48dbf9a5fb01	HCM 1439	Guillelmus Testa	PERSON		Principal	archdeacon of Aran in the church of Comminges	Principal	
05eb01b9-3755-4ab1-8005-e99b6b7e4328	HCM 1439	archdeacon of Aran in the church of Comminges	PERSON	Office	Other		Office	
d6698aa5-2749-4b3b-b050-0ed9fe3ea955	HCM 1439	chaplain and envoy of the pope	PERSON	Office	Other		Office	
994e0e95-e110-4dc5-a307-276fec8a4b16	HCM 1439	the Pope	PERSON	Office	Other		Office	
c8c578d7-82aa-4023-8b06-db3151066a09	HCM 1439	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
4a42ce81-6da8-4eeb-a707-b9ea4aac0779	HCM 1439	John de Barewe	PERSON		Principal		Principal	
0c4d01fc-e209-42c7-84a0-72985477ad53	HCM 1439	Thomas de Cantilupo	PERSON		Other	bishop of Hereford	Dead	
edeb3e2a-3372-46b1-b7c2-0f310f5cbec5	HCM 1439	bishop of Hereford	PERSON	Office	Other		Office	
fda052a0-f6c2-46c0-9e73-4f351342976a	HCM 2505	Walter Morewy	PERSON		Principal		Principal	of Nortone
52c7b763-d4c5-4e8e-8843-c682a0e08f85	HCM 2505	the chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
ecbadce1-2653-41c2-bafa-923656fbd684	HCM 2537	William de Frome	PERSON		Principal		Principal	
a63f76fd-f85d-4da2-9dff-fb763e8506ea	HCM 2537	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
0ea984bd-892b-4c09-be5b-7f0198062f53	HCM 2463	John de Aqua Blanca	PERSON		Principal	dean of the church of St, Ethelbert of Hereford	Principal	Any connection to https://en.wikipedia.org/wiki/Peter_of_Aigueblanche?
79f7b881-56e8-42cb-b417-ba23451bca73	HCM 2463	the chapter of the same place	PERSON	Collective	Principal		Collective|Principal	Of the church of St. Ethelbert of Hereford
e93393de-e11e-41c8-a4ce-aa3e098f7a6d	HCM 2463	Thomas de Henthlan	PERSON		Principal		Principal	
69d17932-544e-491f-89cc-7130c0952feb	HCM 2464	John, dean of the church of Hereford	PERSON		Principal		Principal	
316e22d5-09b8-4ff7-96a5-fca17a5198af	HCM 2464	the chapter of the same place	PERSON	Collective	Principal		Collective|Principal	Of Hereford
9c941511-25bf-4cbb-83f9-903210af6746	HCM 2464	Dominus Roger Broun	PERSON		Principal		Principal	vicar of Nortone
96de9116-6dec-4f68-adda-90501d1e1294	HCM 2464	John de Pyon	PERSON		Other			Former vicar of Nortone
d71f66e1-e48d-4c3d-9485-cc7c6f6455bb	HCM 2464	John de Barewe	PERSON		Witness		Witness	Medipernor(?)
a193d7aa-5ee1-4f26-9d33-d2a2177412d0	HCM 2464	Richard Broun de Galuerhull	PERSON		Witness		Witness	Medipernor(?)
cb257b23-3e58-4b92-8b64-28c0480aa795	HCM 2464	William de Staundon	PERSON		Witness		Witness	Medipernor(?)
6e3e908e-4a3f-44d9-a14e-86229d3f77db	HCM 2464	Simon de Norton	PERSON		Witness		Witness	Medipernor(?)
8b6fd6dc-0b1f-4ad2-821d-aa791a3e74ef	HCM 2464	John don’ le Graunt	PERSON		Witness		Witness	Medipernor(?)
8480276b-9614-4377-9260-10ea41bd3e3b	HCM 2718	Robert de Cotinton, clerk of the dean and chapter of Hereford	PERSON		Principal		Principal	
89fb7f4c-5666-432c-a0b4-c56f54910e90	HCM 2718	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
7ea7ebae-daab-4b73-a5f8-7e0792d33227	HCM 2718	William the Young	PERSON		Scribe		Scribe	
a3baaae7-1c05-4dd2-8202-684ef0f1df40	HCM 2717	Bishops of Lincoln and London	PERSON	Collective	Principal		Collective|Principal	
f0c561fa-86c8-4792-9511-999dd71d74bd	HCM 2717	Pope Clement V	PERSON		Other			
f8f9509d-21fe-4ba7-8af0-7ac4a60928e7	HCM 2717	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
bcbd42aa-ae73-453b-823f-b6b26911e594	HCM 2717	Ranulf de Evesham, their clerk	PERSON		Scribe		Scribe	
a030a61b-c976-4ff2-aa36-959d0df8042d	HCM 2715	John Bordulf', perpetual vicar of the church of Lugwardin	PERSON		Principal		Principal	
e713847d-c738-4bb5-9c38-f343eacfea01	HCM 2715	the dean and chapter of the cathedral church of Hereford	PERSON	Collective	Principal		Collective|Principal	
adf21fd1-17ba-4e01-a917-6f22e8748a22	HCM 2716	Thomas de Orleton', clerk	PERSON		Principal		Principal|Scribe	
7986b399-1d85-4476-8501-d260287c6567	HCM 2716	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
ecb532b5-d2b0-4a81-8cab-aaaf7593deb0	HCM 2719	John de Bromfeld', clerk	PERSON		Principal		Principal	
c2151fea-78dd-45d9-9139-76343822a327	HCM 2719	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
7d930cb2-d1f5-4b32-8f8a-08bf24d88703	HCM 2719	William the Young	PERSON		Scribe		Scribe	
2c6c0b73-16cd-4a9d-b246-8d5b071e18ae	HCM 383	John called Batun	PERSON		Principal		Principal	
bb71dc00-41a4-446f-80da-ad375829fc3e	HCM 383	Walter	PERSON		Principal		Principal	
d5ef167a-91a9-49e9-98cd-ea7ef8e1b847	HCM 383	William Hathewy	PERSON		Other			
742cf85a-e0bd-48b7-aeb5-3bed30129be4	HCM 383	Roger	PERSON		Other			
98d3a7ad-7311-438a-9039-24167914737b	HCM 383	Phillip de la Ghildhalle	PERSON		Other			
5c28da7a-4071-478f-8ee3-c65e38afd567	HCM 383	William le Tornour	PERSON		Other			
cabafda1-268d-4877-9f49-6d31454ad9d6	HCM 383	Thomas de Hewe	PERSON		Witness		Witness	
e6ed727a-db6a-4937-9c81-c69f104be3b8	HCM 383	Nicholas de Stretedene	PERSON		Witness		Witness	
c5ee7c01-4bff-421b-9e04-144347b43722	HCM 383	Walter de la More	PERSON		Witness		Witness	
7abb140d-7127-4a9d-a470-d128c2a5eb34	HCM 383	Ioelus de Herte launde	PERSON		Witness		Witness	
98cb7b68-8984-46f1-9b7e-e9fcd33dcd90	HCM 383	Roger de la Ghildhselle	PERSON		Witness		Witness	
7d8b02fc-eb52-4446-924c-2795cf6da312	HCM 383	John Gille	PERSON		Witness		Witness	
f76081e7-39e6-47f9-a3d6-10827fc255bf	HCM 383	William Bollok	PERSON		Witness		Witness|Scribe	
b20b4552-f578-467a-b37d-0676b7f04311	HCM 287	Walter de Weston	PERSON		Principal		Principal	
36d82a95-06f4-46d1-b9e3-7a0de9a48346	HCM 287	John le leche de Walsned	PERSON		Principal		Principal	
3e83dc4a-1f3b-47f8-b25d-651be7be910d	HCM 287	Gilbertle Coliar	PERSON		Other			
7f9aad0b-8d92-4bce-a276-256f4f1459ea	HCM 287	Walter de Cimiten	PERSON		Other			
cba40cec-8c67-49c9-b37b-9e619af118b0	HCM 287	William Benet de la Wallis	PERSON		Witness		Witness	
8fa91cc3-7bd2-4596-8df4-688892c12067	HCM 287	Robert le leche de Walsned	PERSON		Witness		Witness	
b27af06f-c94f-4690-a893-5ec8d11404b6	HCM 287	John le Beyr de Walinton	PERSON		Witness		Witness	
fe6fe04e-10cb-497c-ade8-0cf78b005130	HCM 287	William de la Walle	PERSON		Witness		Witness	
c676fcda-f4b0-48e1-a279-37875ea5b7df	HCM 287	William le vinour de Ledebur	PERSON		Witness		Witness|Scribe	
ccbdf6d8-8bf5-402c-9f0c-b54cacb2e3f3	HCM 352	Robert	PERSON		Principal		Principal	
326095f3-9348-46dd-ba36-c94891496e9e	HCM 352	Robert de Dyk	PERSON		Other			
ec291b38-099a-4fb0-a6f9-9ff8d2f6b7a1	HCM 352	Dominus John de Kemeseya	PERSON		Principal		Principal	Chaplain
e86133aa-1ae9-410c-8381-4d12497c2aa5	HCM 352	Richard	PERSON		Principal		Principal	
dfaa955e-452b-46bf-aab6-43df60937b4f	HCM 352	Roger de Dyk	PERSON		Other			
04d4e16a-9bb6-4e22-a7bb-97491e3887a0	HCM 352	John le Mascun	PERSON		Other			
32ddfcab-7ad0-4634-bf22-bbb74ef4983c	HCM 352	John	PERSON		Other			
186527ec-ed26-462a-bc81-e38f9f73816d	HCM 352	Walter le Chamberleyn	PERSON		Witness		Witness	
4d2d0fbb-c0df-41f1-af6e-26869a1517ab	HCM 352	Robert de Masinton	PERSON		Witness		Witness	
fc3e680a-a9bf-4246-8319-68fcd7bdcaa6	HCM 352	Robert Deynte	PERSON		Witness		Witness	
6745f558-4aa5-4a71-a173-461a7a9ca2df	HCM 352	William de Shyreburn	PERSON		Witness		Witness	
26ab1fd6-e527-43b2-9514-45e08f03edef	HCM 352	John le Clerk of Colewell	PERSON		Witness		Witness	
4d0c07c7-1909-46f1-856f-e73265f3fc15	HCM 352	Warren de Cheuenham	PERSON		Witness		Witness	
28cc9507-f86f-45aa-9839-dedf1d490d85	HCM 352	Godfrey de la Leye	PERSON		Witness	clerk	Witness|Scribe	
97a56794-62c8-4677-805c-d71e9e1e5c71	HCM 378	Henry de Heyton	PERSON		Principal	clerk	Principal	
275f8b12-2473-4407-8ca7-96c4990c1322	HCM 378	Richard the smith of Neuton	PERSON		Principal		Principal	
0c2e8530-27f5-4350-aaa3-5f1ef5a1f925	HCM 378	Robert de la Sete	PERSON		Other			
ff4ddf40-8861-435a-9de4-a8b9b992b0ef	HCM 378	William Bene	PERSON		Other			
13761e79-7f6d-4a7d-92fb-5e434206991b	HCM 378	Hugh Rondulf	PERSON		Other			
fbbef6ff-1794-4c5b-abc9-0d6b79af1283	HCM 378	Richard de Brome	PERSON		Witness		Witness	
c0be6e93-0b36-40c5-93b9-28e56022112e	HCM 378	Richard Gilbard	PERSON		Witness		Witness	
861d7f96-4941-4833-bd1e-4e5c2be34d8a	HCM 378	William the clerk of Stok	PERSON		Witness		Witness	
ab51e525-a347-4adc-9d0a-4067316b2a89	HCM 378	William Bene	PERSON		Witness		Witness	
825b8801-9769-40f9-82dc-e1a9962212a4	HCM 378	Richard Le Vikerys	PERSON		Witness		Witness|Scribe	
b5cbf147-bba6-4236-ab9f-8e0f9bd0efa1	HCM 290	Sibil	PERSON		Principal		Principal	Former wife of Grimbald Pauncefot
0d92670f-3393-49aa-a9ed-ebe17e22b79b	HCM 290	Grimbald Pauncefot	PERSON		Other	knight		
3119967e-7bb4-4f38-9873-f85924ce3def	HCM 290	William	PERSON		Principal		Principal	
80760119-187a-4be8-b2cf-00cfb8f95cb1	HCM 290	William Eseger de Ledebury	PERSON		Other			
26f2cd2f-7306-47e0-9700-635e35aeaba0	HCM 290	Beatrice	PERSON		Principal		Principal	
b91ec9c0-dc51-46f2-bb17-631938293a80	HCM 290	John de la Hasele	PERSON		Other			
daf9712d-d0a6-4853-901c-d0efb529eec8	HCM 290	Walter le Chamberleyn	PERSON		Witness		Witness	
b0ee58b9-888f-43d3-8ff6-5cf16005cbe7	HCM 290	Robert le Chamberleyn	PERSON		Witness		Witness	
7ca40b70-dfe8-42f1-98fc-e35532a27322	HCM 290	Robert de Masinton	PERSON		Witness		Witness	
32ca4f0b-9ffa-4085-b00e-78d843c52d42	HCM 290	John de Badeschawe	PERSON		Witness		Witness	
2a150ce4-2254-4ad3-aaea-7b7cfc685f89	HCM 290	Henry le Waleys	PERSON		Witness		Witness	
2c338ba5-d018-4898-a11d-0ca35b6128f2	HCM 290	John de la Felde	PERSON		Witness		Witness	
05c103ca-4ed7-4b3b-b4d2-5ffcf1905b17	HCM 290	John de Credeleye	PERSON		Witness		Witness	
873c3437-29a1-4d51-bd2d-b2a927508e02	HCM 290	Ellis de Walsnede	PERSON		Scribe		Scribe	
6dc5dceb-9f0e-44e4-86cf-84af37be5f78	HCM 196	Roger de Luyde	PERSON		Principal		Principal	
fa7bde4b-a7b2-407a-9793-8b59a6b0509c	HCM 196	John le Gurdlere	PERSON		Principal		Principal	
48685ce8-47e9-4ba7-a183-e0eee50b22eb	HCM 196	Alice	PERSON		Principal		Principal	
278687d7-2357-42d5-a7c2-013c862fd66c	HCM 196	Hugh the wheel-wright (rotar'), chaplain	PERSON		Other			
958e68d4-e8b5-47c9-b2c5-f14148e10640	HCM 196	Gilbert le Gamit' (Gaunt'?), bailiff of the fee of the hospital	PERSON		Witness		Witness	
ac8ebe2c-6ca4-4066-98de-eae850fce163	HCM 196	John Steuenes	PERSON		Witness		Witness	
8cdf531d-b400-43f9-9658-9e2a91c39aae	HCM 196	Henry the dyer	PERSON		Witness		Witness	
00d07818-7225-4af3-b914-9d69baf13b45	HCM 196	Richard de la Lastres	PERSON		Witness		Witness	
31a1237c-3edc-49a1-a426-882a6de27e4e	HCM 196	John de Dudeleye	PERSON		Witness		Witness	
72d50346-739a-413a-a2bd-48bbf77ee5a2	HCM 196	Robert Sauage	PERSON		Scribe		Scribe	
1d37441a-ea86-4651-90a2-bd5bd534e579	HCM 201	Robert de Garewy	PERSON		Principal		Principal	
065ecfb8-584e-4dcb-bf19-fb69c98cc111	HCM 201	Cecilia	PERSON		Principal		Principal	
d7b57f9e-6044-4ef6-97ac-24d98a526b0d	HCM 201	David de Rotherwas	PERSON		Witness		Witness	
6413bac9-6354-42b2-a50a-c1ef31bf604a	HCM 201	Walter Oghwelman, chaplain	PERSON		Other			
bf8566b2-dcd3-4395-9a6a-bb67e063f720	HCM 201	Gilbert Blod	PERSON		Witness		Witness	
4d83631c-82eb-447d-bd13-26f8673f4015	HCM 201	William de Clehungre	PERSON		Witness		Witness	
354bc5fb-ac57-489f-970a-f2eed32157b5	HCM 201	Roger de Bristollia	PERSON		Witness		Witness	
4464994b-62e6-4010-abf1-4add9bd38f6c	HCM 201	John Peres	PERSON		Witness		Witness	
8270f8c0-3c7a-4c35-aba0-c24d4c60a665	HCM 201	Roger de Ledebury	PERSON		Witness		Witness	
08198947-4c15-43f8-9752-cd132f676b39	HCM 201	Walter Theobaud	PERSON		Scribe		Scribe	
6411b034-5fa1-4fa2-b4ef-c9959e32ff47	HCM 181	J[ohn], dean, and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Principal|Collective	
af39ba24-4a88-4029-a34b-08e285863541	HCM 181	James de Henle, rector of the church of Ros	PERSON		Principal		Principal	
8a52177f-1e91-43b2-97ab-9a979784b05e	HCM 181	Walter de la Borcote	PERSON		Other			
863778f1-371b-4c17-9050-a741d2a7064d	HCM 181	Richard de Bere	PERSON		Other			
4d5aaba0-e138-4552-b73f-d2740617cb40	HCM 186	John de Aqua Blanca, dean of the church of St, Ethelbert of Hereford	PERSON		Principal		Principal	
3add48ff-f8ab-45a4-aa73-11c6e6efea31	HCM 186	chapter of the same	PERSON	Collective	Principal		Principal|Collective	
9228ba7f-94aa-480e-8484-a5f411ab66d7	HCM 186	Adam de Wyghtfeld	PERSON		Principal		Principal	
0853e090-6e03-490f-ab63-f6f9536ee785	HCM 186	John le Chapmon	PERSON		Other			
69ecc395-f6be-4184-81e8-a0906ef3ffec	HCM 186	Nicholas le Barbour	PERSON		Other			
74192216-8f65-41c8-a9d2-bb03bddbdeca	HCM 186	John le Werrour, chaplain	PERSON		Other			
729707f2-4ce8-42df-bd6d-0a80804e4836	HCM 174	Robert Sauage	PERSON		Principal		Principal	
0ea52199-8899-4b39-8f00-61baad9054a8	HCM 174	Phillip le Werour	PERSON		Principal		Principal	
b5268733-50fb-4be0-89c5-686cc9f7cecf	HCM 174	John le Werour	PERSON		Other			
923b0e28-cf63-497b-aeb8-f26c8cdf3f74	HCM 174	Walter the fisherman (piscator) of Retherwas	PERSON		Other			
6292ac2c-04d5-4f7b-ad23-cb23dd3a8ebc	HCM 174	John de la Barewe	PERSON		Other			
cb8b8087-697c-40f6-af2d-9270ecd121f0	HCM 174	Adam le Porter, bailiff of the fee	PERSON		Witness		Witness	
5039830a-8a64-4325-b5f9-d08940f7484d	HCM 174	Nicholas de Werham	PERSON		Witness		Witness	
4a828592-2c9b-4894-8a79-68d221f9a79f	HCM 174	Walter Brond	PERSON		Witness		Witness	
ac8c0136-e5be-47ca-86f4-2af0bbdbdc0a	HCM 174	John Elys	PERSON		Witness		Witness	
0e0df160-d7e7-4cc0-b29d-4fa77b6a2028	HCM 174	Walter de Hope	PERSON		Scribe		Scribe	
4c2b1d73-629b-48a5-8993-e78bad3f2c02	HCM 1503	the dean of the church of the blessed Mary of the Arches at London	PERSON	Office	Principal	commissary general of the official of the Court of Canterbury	Office|Principal	
2ffd7776-0627-4363-a04d-8db49a7de20e	HCM 1503	David, bishop of St. David's	PERSON		Principal		Principal	
c9d87375-5656-464f-98c4-3e57de1d7464	HCM 1503	Maurice	PERSON		Other	rector of the said church		Rector of St Ismael
8dcc2910-5adf-4c21-9f7a-bda5f0cb51fb	HCM 1503	Walter de la Boxe	PERSON		Other			
d9ab5ff5-761b-46fa-a921-b4646a7fdbc6	HCM 1503	The dean	PERSON		Other			Dean of the church of St Mary of the Arches, London
e0f4e2d6-a658-4515-b066-c88b591611e8	HCM 1503	priors of Monemowe and Cadwely	PERSON	Office	Other		Collective|Office	two of them: Prior of M and Prior of C
cb75fe86-1544-4125-8c4b-948160f8be10	HCM 1503	the bishop	PERSON		Other			David, Bishop of St David's
c95baa6d-96a3-4549-b560-c2acda4c5b70	HCM 1485	Hugh Bade	PERSON		Principal		Principal	
31cd4efc-c7fa-4fd4-8783-9708b34baae5	HCM 1485	Thomas de Aylineston	PERSON		Principal		Principal	
ed01f5a6-62a6-4009-ada9-3ff9328026d1	HCM 1485	Richard le tailour de Lugwardin	PERSON		Other			
c9c4116c-8f7d-45bd-a100-7772288d0b16	HCM 1485	Hugh	PERSON		Other			
90fa3921-d10f-4758-9371-dacd03605227	HCM 1485	Thomas	PERSON		Other			
586004d7-4874-4182-a7d5-456325ae5d6a	HCM 1485	Richard Hasard de Aschtun	PERSON		Other			
2f970317-e21f-4873-a860-9d850ade2177	HCM 1485	Hugh Troue	PERSON		Witness	bailiffs of the king at Hereford	Witness	
806759bf-eecb-49ed-96f8-30214802dbb6	HCM 1485	Roger Penk	PERSON		Witness	bailiffs of the king at Hereford	Witness	
00ada241-068d-4320-a07b-927f06d8a716	HCM 1485	Roger Ochelmon	PERSON		Witness	bailiffs of the king at Hereford	Witness	
9f82c400-a360-4218-8043-8d584f0bd678	HCM 1485	Gilbert Blod	PERSON		Witness		Witness	
7d773163-349e-4bf3-8185-ac0bb9cecb7a	HCM 1485	William Hamelyn	PERSON		Witness		Witness	
93049043-31d1-4c9e-9e57-1c7ced1b162c	HCM 1485	William in le Hale	PERSON		Witness		Witness	
08b806db-a946-4577-876b-4c6cfd07e628	HCM 1485	Walter Thop	PERSON		Witness		Witness	
6f85dcad-71ef-4447-9967-4ed2fe5047a1	HCM 1485	Richard de Cruce	PERSON		Witness		Witness	
87e25a8c-88ec-4b43-9c00-a5544de151d3	HCM 1485	Nicholas Iweyn	PERSON		Witness		Witness	
5472a704-2888-4932-ae0f-3bd76d27a746	HCM 1485	Roger le Yongehosebonde	PERSON		Witness		Witness	
c3aca30a-595e-48f2-a12a-43b8a133b068	HCM 1485	Symon de Lodelawe	PERSON		Witness		Witness|Scribe	
32cc78cd-fc1e-42f3-972f-b891c5bf4310	HCM 1504	David, bishop of St. David's	PERSON		Principal		Principal	
3a8460ea-4d31-488d-86c9-e9d5b7a45e62	HCM 1504	the prior of Kedwell’	PERSON	Office	Principal		Office|Principal	
fb08c2df-2e39-4e39-9a85-180cc80c1fa2	HCM 1504	John, rector of the church of Penbray	PERSON		Principal	rector of the church of Penbray	Principal	
304f9d5c-e4d0-4dfc-8c02-8696b0ee5d9a	HCM 1504	the Prior of Kermerdyn	PERSON	Office	Principal		Office|Principal	
07e611cd-683a-4253-9ab4-5a7d15254574	HCM 1504	Gregory, perpetual vicar of the church of Landesteffan	PERSON		Principal	vicar of the church of Landesteffan	Principal	
37758a6c-933a-4151-9da2-d265fe6f4d59	HCM 1504	the dean of the Court of Arches	PERSON	Office	Other		Office	Dean of Church of St Mary of Arches, London
239ad2f5-4a42-4723-84d1-840d20e40988	HCM 1504	Maurice	PERSON		Other	corporal possession of the church of Saint Ismahe		
d92af549-bcff-4044-b3b2-46c0dcf3f1f1	HCM 1505	the Prior of Kermerdyn	PERSON	Office	Principal		Office|Principal	
d9d5eb87-6a59-48e4-a54a-005b798d0afb	HCM 1505	David, bishop of St. David's	PERSON		Principal		Principal	
a324bab5-0aab-4009-a570-ab9416e3508d	HCM 1505	the prior of Kedewelly	PERSON	Office	Principal		Office|Principal	
901a4e4f-63d6-40c9-94ad-7760a3cbf4e6	HCM 1505	John, rector of the church of Penbray	PERSON		Principal	rector of the church of Penbray	Principal	
8272a773-341d-4831-9153-4c1e0940a326	HCM 1505	prior of Kermerdyn	PERSON		Other			
0382e489-471c-4f99-b985-19b71ba22ab6	HCM 1505	Gregory, perpetual vicar of Landesteffan	PERSON		Other	perpetual vicar of Landesteffan		
131a9892-0148-46e8-ae30-4ad607787652	HCM 1505	Walter de la Boxe	PERSON		Other			
6ef18700-c926-4d75-b68c-28f22fb32f94	HCM 1505	Richard called de Monem'	PERSON		Other			
a209cf21-409e-472d-a55b-b61effb5cb15	HCM 1505	prior of Kedewelly	PERSON		Other			
f8bd56ce-73d2-43ee-9f1f-a9570cb9e638	HCM 1505	Maurice	PERSON		Other	corporal possession of that church		
45d21df0-4f80-4fe6-b02a-dcec1e29e51b	HCM 1505	Walter	PERSON		Other			
90200468-ff8e-4100-8ae4-2777d9ca0418	HCM 1505	Richard	PERSON		Other			
97a5838c-52a1-4327-9028-dce535911c4b	HCM 1505	the proctors of the said magister Maurice	PERSON	Office	Other		Office|Collective	
21cb97e1-5403-4811-93d9-4b826e0789df	HCM 1505	the prior	PERSON	Office	Other		Office	Prior of Kermerdyn
5f511fd7-6ad5-4942-acad-a64cc8e47a0a	HCM 1489	John Lightfot	PERSON		Principal	citizen of Hereford	Principal	
8579d7ee-2248-4cd1-901a-210c4c42a16a	HCM 1489	Dean and chapter of the church of Saint Ethelbert at Hereford	PERSON	Collective	Principal		Collective|Principal	
a159700d-85da-4d6e-b341-775b7c4f1969	HCM 1489	the dean and chapter	PERSON	Collective	Other		Collective	of Hereford
f16d52cc-b92c-44bf-9a00-adf38a3c2f81	HCM 1489	William Godknave	PERSON		Witness		Witness	
b2701ba4-130b-4893-b09e-44d40c63a204	HCM 1489	Gilbert Blod	PERSON		Witness		Witness	
9f00c34c-aa62-4941-822e-579ceed9214a	HCM 1489	Thomas de la Barre	PERSON		Witness		Witness	
68b256d1-a060-4414-92ce-2ca76c89a9ad	HCM 1489	John Pryde	PERSON		Witness		Witness	
9badb229-aa84-483b-ba59-25052eeca96c	HCM 1489	Richard Monyword	PERSON		Witness		Witness	
b6c5ed21-5106-4dcb-9420-68fddb5f9bfe	HCM 1489	Walter Tope	PERSON		Witness		Witness	
df51b7f2-074a-484f-8b22-a32b3e8dc993	HCM 1489	Nicholas Iweyn	PERSON		Witness		Witness	
7ddb716a-45b4-4d5c-acef-d1f3a939f5dc	HCM 1489	Hugh Troue	PERSON		Witness		Witness	
c2404a62-de12-4df1-a43a-516c91b2c9fc	HCM 1489	John de Maddeleye	PERSON		Witness		Witness	
5c27a0d6-35e5-4bb3-8335-b2c2fb6c7393	HCM 1489	William de Welynton	PERSON		Witness		Witness	
9ebdf14f-17c5-4aab-9cb6-0c91e67ae8b0	HCM 1489	Roger le Taillur	PERSON		Witness		Witness	
855f1a10-6988-411a-b6be-048726786cf4	HCM 1489	Roger de Brunsope	PERSON		Witness		Witness	
23c8851f-e62d-4475-a055-5386b2810d83	HCM 1489	Richard Ithenhaye	PERSON		Witness		Witness	
71c6dfe4-8ff1-44a3-81f2-2bfc037e235c	HCM 1489	Richard de Brocwardin	PERSON		Witness		Witness	
06ac5d86-292b-4e0d-8790-a163f19843b4	HCM 2713	John de la Barewe	PERSON		Principal	bailiff of the dean and chapter of Hereford	Principal	
3d4cb681-cc3d-4b25-a91b-924d078231e2	HCM 2713	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
8a1660ed-ce47-4489-acf1-fb25af8cc77b	HCM 2713	William the Young	PERSON		Principal		Principal	
6ce7b48a-aef1-432b-a40b-c5c26c94f3a5	HCM 2712	Williem Valet	PERSON		Principal	sub-treasurer in the church of Hereford	Principal	
5ac373de-afeb-479d-947d-b7b5ae32e006	HCM 2712	Dean and chapter of the aforesaid church	PERSON	Collective	Principal		Collective|Principal	Of Hereford
72684eee-acab-46b2-8a40-d6a0a917ecf0	HCM 2712	William the Young	PERSON		Principal		Principal	
b73ed28e-af73-4a3f-a8ef-63402fd73109	HCM 2676	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
f8497339-624a-48a1-a755-41db150021a4	HCM 2676	Prior of Lanthony Prima in Wales	PERSON	Office	Principal		Office|Principal	
7fc1ab40-3e4b-44e6-98f9-9c7a7e160295	HCM 2676	John de Barewe	PERSON		Principal		Principal	
70276604-e87c-4998-b3de-425a1564f27d	HCM 2714	Roger de Melton	PERSON		Principal		Principal	
758729ba-582c-4171-ac34-a0723c5a9833	HCM 2714	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Principal|Collective	
96190e1c-6ff3-4b3f-8772-4093d855cc7d	HCM 2714	John de Barewe	PERSON		Other			
a61659d8-2784-4351-ae64-63cd1dcd454e	HCM 2675	Virgin	PERSON		Other			
243f1a50-ef1d-4c93-9abe-1c854547b8cd	HCM 2675	Henry de Henor	PERSON		Principal		Principal	
80da086a-6f88-4e55-981b-d49437792893	HCM 2675	William de Henor	PERSON		Other		Dead	
54d92056-3577-4d5a-8c43-1bbfa8a3fbd3	HCM 2675	Dean and chapter of Hereford	PERSON	Collective	Principal		Collective|Principal	
d22e1950-79e0-4813-b6ad-2910bd2fb205	HCM 2585	John de la Barewe	PERSON		Other	bailiff		
80418722-2a18-4fd5-862f-5e05cbc77880	HCM 2585	dean and chapter of the church of St. Ethelbert	PERSON	Collective	Other		Collective	
99f9ee10-8b12-472d-9003-38ef343eca6d	HCM 2585	treasurer of Hereford	PERSON	Office	Other		Office	
0ec947d0-0cc9-4f0e-b586-fb64900dfda4	HCM 2583	William de Henouere	PERSON		Principal		Principal	
7254e790-6e0a-4b9d-bfa8-601e03f86bda	HCM 2583	William the Young	PERSON		Principal		Principal	
032777b9-cab4-423d-b2ef-f6fd01dc76ce	HCM 2584	William de Henouere	PERSON		Principal		Principal	
